id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
,SC,U,389.0,1,0,78,8,,206,289.0,269,319.0,9837
,IL,F,5778.0,99,6,53,62,,517,1068.0,668,996.0,57644
,AZ,Female,1887.0,42,1,12,15,,591,801.0,672,829.0,47673
,WA,male,439.0,0,4,45,7,,143,187.0,189,230.0,10453
,MS,female,407.0,0,0,85,5,,182,231.0,236,282.0,8199
,FL,M,1098.0,2,9,11,22,,374,386.0,427,432.0,16263
,IN,M,709.0,4,4,64,29,,403,459.0,485,549.0,21035
,CA,F,546.0,0,36,44,14,,191,208.0,219,234.0,5846
,FL,F,1073.0,7,4,27,11,,377,407.0,411,456.0,15296
,OK,F,303.0,0,0,77,3,,177,204.0,225,245.0,8573
,CA,F,690.0,0,4,41,11,,315,353.0,330,367.0,12427
,MO,M,589.0,0,0,93,8,,353,388.0,398,433.0,12376
,NC,female,610.0,2,0,72,8,,376,427.0,347,392.0,13105
,AR,Female,332.0,0,1,57,15,,170,222.0,233,269.0,8725
,MI,,355.0,0,9,76,15,,293,312.0,312,320.0,11403
,IL,M,549.0,1,1,85,16,,292,327.0,313,352.0,11100
,CA,M,5344.0,97,4,54,17,,705,943.0,787,945.0,55857
,WI,male,483.0,1,1,76,7,,241,281.0,286,330.0,11527
,TX,M,1438.0,15,7,41,12,,366,570.0,534,622.0,21758
,IL,F,1191.0,8,2,92,25,,357,362.0,455,466.0,14436
,LA,F,801.0,1,2,78,9,,425,441.0,469,498.0,18631
,IN,F,333.0,0,0,73,11,,224,273.0,281,322.0,11513
,NC,female,1521.0,22,5,27,6,,405,419.0,464,508.0,21761
,FL,M,948.0,4,6,8,9,,330,365.0,368,411.0,17728
,CO,F,698.0,0,1,49,20,,377,395.0,382,407.0,13327
,WA,F,735.0,0,2,39,13,,192,235.0,256,300.0,10690
,LA,F,565.0,0,7,76,3,,284,297.0,304,309.0,8302
,CA,M,3385.0,93,13,42,14,,608,731.0,705,784.0,35534
,KY,U,448.0,0,1,43,5,,139,303.0,197,330.0,10164
,AZ,M,1137.0,4,5,8,20,,451,490.0,503,564.0,25510
,IL,M,1326.0,27,6,87,41,,550,503.0,675,644.0,17543
,IL,F,423.0,1,1,79,8,,213,280.0,276,330.0,11676
,CA,F,1431.0,27,2,69,7,,243,289.0,289,331.0,12639
,CA,F,2481.0,71,59,28,9,,226,248.0,270,283.0,8369
,AL,Male,682.0,0,0,65,12,,451,462.0,443,485.0,17756
,CO,F,663.0,0,5,51,12,,375,406.0,399,425.0,12667
,CA,F,1909.0,45,16,34,12,,417,510.0,468,550.0,23187
,AZ,M,727.0,0,5,13,11,,350,381.0,399,426.0,20399
,CO,F,729.0,0,2,37,4,,324,343.0,400,447.0,16479
,IA,M,424.0,0,2,68,39,,294,332.0,310,368.0,11315
,TX,M,693.0,0,15,60,24,,292,325.0,352,377.0,10971
,FL,F,737.0,5,2,22,7,,273,363.0,338,383.0,15847
,IN,F,331.0,0,1,70,14,,322,370.0,320,368.0,13193
,CA,F,3447.0,68,12,32,13,,357,400.0,451,503.0,19465
,NC,M,355.0,0,1,81,10,,219,283.0,250,285.0,9550
,FL,M,466.0,0,11,28,5,,271,292.0,291,325.0,11148
,MO,F,835.0,3,1,69,3,,401,423.0,487,537.0,20242
,FL,F,1258.0,7,27,37,8,,599,634.0,649,692.0,21114
,FL,M,482.0,0,1,69,12,,119,226.0,234,294.0,8265
,KS,M,404.0,0,0,68,7,,277,279.0,322,339.0,10275
,NC,female,1024.0,9,0,63,6,,303,344.0,364,404.0,16209
,IN,F,682.0,16,1,55,7,,265,342.0,364,426.0,16860
,CO,F,989.0,9,1,40,12,,472,477.0,507,507.0,16856
,AZ,Female,1390.0,6,9,25,15,,441,469.0,524,547.0,19141
,WI,F,691.0,0,12,57,5,,249,406.0,311,436.0,13489
,FL,F,560.0,1,21,37,17,,220,227.0,270,286.0,9385
,MN,M,906.0,0,2,78,30,,476,617.0,563,668.0,22377
,CO,F,831.0,0,4,54,25,,408,415.0,426,445.0,12932
,CA,F,5544.0,98,17,38,24,,701,761.0,769,815.0,32332
,IA,M,740.0,1,0,52,14,,555,585.0,616,669.0,20144
,OK,M,566.0,0,2,57,11,,216,277.0,279,307.0,11117
,CA,F,1872.0,44,31,41,3,,382,445.0,421,483.0,14606
,SC,F,381.0,0,0,93,9,,219,267.0,257,282.0,8259
,FL,F,914.0,0,11,16,10,,321,363.0,371,409.0,17804
,OR,M,765.0,1,3,56,9,,313,332.0,373,386.0,18180
,CA,F,2773.0,82,5,56,17,,357,385.0,431,455.0,16115
,CA,,1400.0,18,2,66,10,,246,304.0,281,331.0,11924
,CA,F,1546.0,21,6,44,7,,320,388.0,379,421.0,13648
,CA,F,1353.0,1,7,40,7,,218,349.0,290,371.0,14010
,AZ,M,1117.0,10,3,33,7,,475,501.0,527,551.0,16341
,AL,Male,549.0,1,0,74,6,,401,459.0,435,475.0,16638
,TX,M,391.0,0,0,79,16,,243,263.0,255,302.0,10702
,MI,M,780.0,0,10,79,10,,395,434.0,494,548.0,18605
,CA,F,680.0,0,12,60,13,,235,243.0,282,287.0,7362
,IL,F,852.0,1,6,86,4,,377,401.0,383,417.0,13398
,TX,F,992.0,0,9,34,6,,551,568.0,573,602.0,17993
,CA,M,2051.0,55,2,62,7,,503,519.0,547,568.0,17646
,TN,F,325.0,0,0,86,6,,148,181.0,171,209.0,6334
,CA,M,3438.0,50,13,16,8,,106,166.0,142,211.0,11112
,TN,U,672.0,0,4,53,11,,179,356.0,260,373.0,15936
,IL,M,1977.0,49,6,44,10,,676,693.0,751,768.0,22666
,FL,M,1437.0,29,5,19,12,,385,444.0,480,551.0,23079
,WA,,563.0,1,2,44,4,,340,430.0,366,414.0,13688
,AZ,Female,1099.0,2,3,29,9,,351,513.0,421,564.0,22396
,AZ,Female,707.0,0,4,11,6,,211,312.0,258,323.0,14226
,FL,F,842.0,0,6,18,7,,377,375.0,446,461.0,15608
,KY,F,354.0,0,1,90,7,,250,256.0,277,289.0,9288
,WI,F,720.0,0,0,85,8,,399,432.0,406,446.0,14215
,AR,M,419.0,0,1,69,5,,235,277.0,284,317.0,10482
,CA,M,1538.0,19,8,49,6,,303,343.0,355,389.0,13191
,CA,F,1281.0,3,7,61,8,,370,386.0,372,403.0,11428
,TX,F,680.0,0,1,70,10,,339,387.0,352,382.0,10577
,WI,male,419.0,0,1,83,10,,219,243.0,266,299.0,10050
,IL,F,1000.0,0,30,64,17,,271,458.0,377,479.0,16266
,MI,M,279.0,0,2,78,12,,119,165.0,170,207.0,6680
,CA,M,2074.0,52,5,53,6,,495,515.0,560,586.0,20386
,CA,F,3297.0,94,19,52,25,,698,719.0,762,789.0,21977
,IA,F,478.0,0,2,78,11,,313,397.0,331,388.0,12606
,NV,F,948.0,3,9,19,11,,325,353.0,367,398.0,15038
,LA,M,1730.0,34,1,49,13,,794,843.0,833,899.0,35252
,WI,male,1375.0,0,8,60,7,,79,171.0,125,221.0,8931
,TX,F,398.0,0,1,72,15,,216,258.0,275,308.0,11289
,KY,M,633.0,1,1,63,12,,309,326.0,351,391.0,13407
,CA,F,2380.0,64,12,56,14,,274,348.0,315,417.0,16569
,FL,F,914.0,0,11,16,11,,321,363.0,371,409.0,17804
,WA,F,705.0,0,3,55,10,,250,304.0,308,330.0,13764
,NC,female,2018.0,51,9,45,4,,709,755.0,752,797.0,26070
,MI,M,1072.0,3,2,82,15,,545,597.0,600,602.0,18492
,HI,M,4572.0,94,17,56,8,,400,525.0,499,613.0,23300
,FL,M,967.0,3,9,20,9,,434,463.0,478,501.0,17052
,CA,F,2631.0,80,4,50,25,,689,753.0,772,816.0,38138
,NC,M,1610.0,33,9,31,12,,413,644.0,551,721.0,24479
,CA,F,1613.0,12,39,49,6,,350,352.0,403,408.0,8897
,FL,M,934.0,2,69,14,12,,273,353.0,334,392.0,10327
,CA,J,3156.0,97,27,50,6,,645,650.0,653,664.0,19043
,NC,female,576.0,1,2,95,25,,244,335.0,293,345.0,13192
,CA,F,1143.0,19,14,47,6,,310,374.0,356,376.0,20576
,IL,M,927.0,5,0,82,6,,231,250.0,280,299.0,15037
,IL,F,5846.0,98,9,50,30,,644,1177.0,785,1041.0,100528
,OK,F,218.0,0,0,78,11,,172,208.0,226,258.0,8660
,IN,M,431.0,0,0,79,5,,269,307.0,309,338.0,10493
,MT,female,446.0,0,0,61,3,,184,195.0,203,218.0,8395
,FL,F,803.0,0,5,35,5,,290,361.0,350,382.0,14138
,IL,F,753.0,0,4,68,12,,333,393.0,371,425.0,14164
,CA,M,1838.0,24,29,50,5,,468,465.0,536,493.0,13500
,AZ,Female,619.0,0,13,0,14,,187,215.0,197,242.0,13361
,OR,M,864.0,2,5,52,11,,358,409.0,410,464.0,16065
,IL,M,1279.0,3,28,60,11,,410,456.0,403,466.0,15287
,AZ,Female,613.0,1,3,21,7,,183,236.0,226,271.0,9700
,KY,F,870.0,1,1,67,7,,481,514.0,515,555.0,22886
,CA,F,2171.0,67,25,51,10,,495,508.0,492,519.0,17382
,WI,male,668.0,0,2,85,13,,351,386.0,352,376.0,13340
,TX,F,813.0,0,6,48,9,,465,485.0,489,511.0,15458
,CA,F,2618.0,85,8,44,22,,621,657.0,664,704.0,27432
,PA,M,515.0,1,1,92,26,,269,284.0,336,362.0,13550
,CA,F,5377.0,99,29,40,100,,671,949.0,811,922.0,37647
,GA,F,1034.0,7,6,48,9,,511,534.0,558,574.0,19422
,MI,F,605.0,0,4,78,20,,396,454.0,426,486.0,15062
,MO,M,240.0,0,0,79,7,,202,232.0,243,267.0,9288
,OR,M,829.0,1,1,47,20,,397,485.0,379,456.0,14994
,CA,F,1189.0,4,10,46,13,,278,310.0,325,343.0,13051
,CA,M,5828.0,98,5,40,10,,856,1043.0,854,976.0,40064
,CA,F,2076.0,54,3,63,6,,418,443.0,479,505.0,16340
,CA,M,1679.0,34,9,51,7,,503,519.0,553,560.0,16142
,NC,M,996.0,15,1,73,3,,334,370.0,391,405.0,15432
,TX,M,1136.0,11,4,47,36,,505,531.0,578,590.0,24454
,TX,M,2196.0,66,12,34,10,,606,797.0,700,875.0,34050
,TX,F,395.0,0,10,89,6,,115,154.0,177,199.0,5058
,NC,female,897.0,3,3,45,14,,309,360.0,366,417.0,16489
,TN,F,753.0,1,1,53,19,,370,383.0,412,437.0,13078
,MO,M,278.0,1,0,67,17,,158,190.0,204,234.0,8347
,CA,M,5679.0,97,4,44,8,,518,787.0,629,781.0,47163
,CO,F,494.0,0,0,50,25,,140,161.0,175,245.0,13810
,CA,M,1600.0,15,3,53,17,,548,551.0,603,608.0,21369
,WI,F,273.0,0,29,52,10,,207,231.0,220,255.0,6104
,CA,F,1500.0,19,0,57,10,,258,346.0,331,414.0,15518
,CA,F,1941.0,42,13,58,13,,433,412.0,474,450.0,12296
,CA,F,3909.0,98,16,45,20,,870,886.0,878,901.0,34835
,NC,F,615.0,1,1,74,7,,311,348.0,336,369.0,12294
,CA,F,5000.0,93,36,23,11,,303,400.0,427,546.0,29754
,IL,F,917.0,0,1,85,5,,462,480.0,434,474.0,14229
,NM,M,1590.0,33,4,39,10,,524,575.0,647,682.0,27625
,GA,M,554.0,0,1,74,20,,275,345.0,324,444.0,13618
,CA,M,993.0,1,10,57,12,,347,417.0,386,443.0,13734
,SC,F,714.0,1,1,92,5,,191,302.0,256,333.0,9798
,OR,M,690.0,0,9,48,10,,374,392.0,412,420.0,13265
,MO,M,566.0,0,0,80,3,,352,378.0,363,380.0,13762
,NM,M,1208.0,13,4,45,13,,497,603.0,574,670.0,33095
,WI,male,677.0,0,3,77,11,,272,372.0,331,387.0,15924
,AZ,M,1079.0,0,9,18,27,,623,614.0,650,648.0,20170
,MI,F,354.0,0,2,91,6,,207,234.0,266,295.0,9393
,IL,M,354.0,0,1,88,7,,188,258.0,231,292.0,10233
,GA,F,1216.0,2,0,49,5,,541,621.0,527,687.0,29297
,NC,M,538.0,1,5,71,15,,238,313.0,269,331.0,12431
,GA,F,618.0,0,0,85,7,,325,363.0,375,412.0,12727
,KY,M,184.0,0,0,77,10,,129,152.0,192,221.0,6801
,NV,F,950.0,0,4,22,9,,365,402.0,390,427.0,15436
,GA,F,650.0,3,0,74,6,,267,304.0,322,355.0,11773
,TX,M,550.0,2,3,83,5,,282,401.0,365,433.0,15296
,OR,F,866.0,5,5,54,13,,308,375.0,410,465.0,16560
,CA,F,2130.0,63,40,35,5,,315,309.0,380,380.0,11583
,IL,F,978.0,0,4,86,5,,301,434.0,355,467.0,14771
,GA,M,598.0,1,0,77,5,,283,318.0,327,362.0,12093
,NC,M,487.0,0,1,76,4,,273,308.0,275,314.0,13272
,MI,F,859.0,2,2,86,10,,473,499.0,503,529.0,16331
,NM,F,359.0,0,2,70,8,,164,186.0,223,242.0,7312
,CA,F,2298.0,64,12,12,98,,374,514.0,473,604.0,31281
,CA,M,1088.0,19,18,35,10,,278,308.0,335,380.0,15011
,LA,M,646.0,0,3,72,3,,228,237.0,299,291.0,10918
,MI,F,740.0,1,3,84,5,,401,450.0,446,491.0,15718
,MS,F,743.0,5,2,26,7,,465,483.0,495,540.0,22415
,IN,M,1781.0,38,3,44,15,,762,776.0,835,853.0,27556
,WY,male,518.0,0,0,35,13,,303,318.0,313,346.0,11266
,NV,M,1003.0,5,12,13,7,,258,322.0,318,386.0,15748
,AZ,Female,988.0,3,3,26,23,,310,327.0,372,372.0,14315
,MI,M,1478.0,14,5,63,15,,576,605.0,575,606.0,19378
,IL,F,687.0,0,4,69,12,,405,410.0,431,452.0,14237
,OR,F,457.0,0,8,15,15,,187,256.0,197,267.0,12886
,CA,F,1884.0,33,5,64,7,,454,458.0,490,490.0,14776
,AR,Female,516.0,0,1,60,5,,272,337.0,303,344.0,11682
,CA,F,1545.0,12,31,40,16,,305,326.0,360,376.0,10242
,CA,F,2880.0,91,9,55,8,,511,539.0,566,587.0,25314
,FL,F,845.0,13,6,10,4,,334,351.0,496,511.0,25715
,TN,F,1239.0,11,4,42,15,,534,571.0,624,653.0,23901
,IL,F,753.0,0,6,61,25,,387,432.0,417,452.0,17356
,CA,F,2885.0,94,12,48,53,,737,773.0,798,824.0,28134
,CA,M,2292.0,70,13,52,10,,642,670.0,680,710.0,22186
,NC,M,949.0,6,1,65,12,,303,347.0,347,390.0,14449
,CA,F,1387.0,4,5,40,11,,406,464.0,403,442.0,12732
,IL,F,568.0,0,0,84,3,,220,279.0,282,353.0,12599
,WA,,917.0,4,0,63,8,,391,463.0,476,519.0,16290
,TX,F,243.0,0,5,84,9,,132,147.0,154,160.0,4960
,CA,F,2356.0,78,34,38,15,,277,359.0,359,401.0,15245
,MO,F,844.0,0,0,69,20,,340,373.0,356,358.0,12280
,IA,M,338.0,1,1,92,4,,260,315.0,336,386.0,14351
,IL,F,1118.0,0,12,57,14,,510,563.0,562,607.0,22026
,WI,male,640.0,0,2,91,14,,376,404.0,384,411.0,12455
,MO,F,770.0,7,2,48,8,,103,239.0,161,278.0,10556
,MS,F,557.0,1,3,71,20,,190,302.0,267,346.0,9593
,KS,F,477.0,0,0,55,9,,219,221.0,274,314.0,10490
,MI,M,1089.0,3,3,75,12,,541,580.0,581,626.0,19313
,CA,F,3898.0,96,10,51,15,,744,754.0,785,816.0,26483
,TX,M,639.0,1,21,73,6,,242,236.0,274,269.0,5612
,CA,F,2215.0,68,59,26,15,,195,260.0,263,292.0,7978
,SC,F,664.0,0,3,33,12,,219,283.0,286,334.0,18368
,CA,M,4548.0,96,28,40,10,,786,848.0,831,878.0,33442
,MI,F,690.0,1,2,81,22,,304,334.0,353,383.0,12933
,MN,F,391.0,0,0,89,15,,280,323.0,326,375.0,12693
,NC,F,732.0,0,4,75,7,,347,414.0,400,462.0,17541
,WA,male,976.0,8,2,47,8,,479,515.0,536,571.0,20488
,CO,F,728.0,1,0,50,11,,306,335.0,297,330.0,10468
,TX,M,376.0,1,0,76,8,,179,234.0,234,287.0,10225
,IA,M,466.0,0,0,84,16,,224,266.0,258,311.0,11257
,FL,F,1657.0,45,29,13,4,,264,360.0,388,491.0,23026
,AZ,Female,785.0,7,8,24,9,,390,487.0,465,530.0,20699
,CA,F,4058.0,92,10,38,35,,578,701.0,671,797.0,37190
,IL,M,927.0,0,4,88,30,,388,464.0,391,431.0,15328
,CA,M,3365.0,94,8,59,17,,544,525.0,655,621.0,27608
,CA,M,2130.0,63,40,35,15,,315,309.0,380,380.0,11583
,NV,F,1446.0,14,5,26,14,,509,520.0,544,556.0,22085
,CA,M,2278.0,65,1,55,15,,525,604.0,571,589.0,18780
,CO,F,493.0,0,3,64,13,,220,252.0,264,324.0,12802
,OR,F,450.0,0,7,53,7,,217,208.0,270,269.0,8816
,AZ,Female,778.0,4,3,12,6,,280,298.0,290,313.0,11652
,AZ,Female,1250.0,0,2,19,8,,218,459.0,328,441.0,13293
,AL,Male,425.0,0,0,78,12,,264,245.0,311,320.0,9998
,HI,F,4250.0,99,4,12,5,,299,301.0,363,364.0,12365
,AZ,M,842.0,0,3,4,12,,247,266.0,277,321.0,16269
,MI,F,1092.0,0,8,70,8,,580,587.0,620,631.0,17240
,IN,M,625.0,2,0,73,8,,319,362.0,362,411.0,13847
,MO,F,643.0,0,5,44,23,,257,272.0,296,321.0,11257
,AZ,M,676.0,0,3,22,6,,379,409.0,380,433.0,13487
,IN,F,1101.0,10,2,57,11,,518,631.0,615,701.0,35560
,NV,F,706.0,0,10,23,6,,283,316.0,339,371.0,14352
,AZ,Female,1573.0,33,1,24,7,,569,572.0,709,702.0,28844
,CA,F,1745.0,16,23,45,10,,386,348.0,398,357.0,10891
,CA,F,3422.0,91,10,52,18,,638,775.0,693,807.0,33068
,CA,F,3576.0,96,14,50,8,,661,768.0,729,826.0,29413
,FL,F,590.0,0,40,29,15,,267,319.0,304,322.0,8625
,CA,M,996.0,10,14,61,5,,277,284.0,300,330.0,8189
,FL,F,945.0,7,2,29,4,,292,317.0,376,456.0,17575
,IL,F,1757.0,28,15,60,8,,472,488.0,560,588.0,20587
,HI,M,2609.0,73,6,59,4,,486,497.0,542,555.0,16626
,OR,F,598.0,2,4,49,7,,276,333.0,322,374.0,12592
,TN,F,667.0,0,0,79,9,,313,325.0,352,370.0,11897
,WI,F,673.0,0,1,78,12,,358,383.0,381,416.0,13043
,HI,J,3500.0,99,5,8,5,,269,264.0,292,285.0,8815
,CA,M,1443.0,4,45,39,10,,280,272.0,329,328.0,6221
,CA,F,1778.0,27,21,41,6,,411,480.0,439,503.0,18236
,FL,F,661.0,0,3,14,7,,211,236.0,247,251.0,12774
,GA,F,436.0,2,2,81,7,,279,302.0,351,383.0,12382
,CA,M,2394.0,70,29,36,10,,385,382.0,439,444.0,21417
,IA,M,551.0,0,1,70,6,,304,322.0,338,378.0,14020
,NC,F,517.0,0,2,70,12,,213,256.0,240,269.0,8518
,CA,F,2549.0,92,11,51,15,,610,616.0,590,621.0,19524
,AL,F,465.0,0,1,79,4,,271,313.0,312,336.0,9970
,TX,,435.0,0,2,72,7,,314,357.0,378,431.0,13352
,MO,F,665.0,0,1,90,5,,224,246.0,276,323.0,12187
,AL,F,801.0,0,0,42,16,,393,488.0,409,473.0,16846
,NC,M,628.0,1,0,85,10,,322,363.0,362,399.0,13033
,TX,M,729.0,0,2,43,17,,402,434.0,442,500.0,18754
,CA,F,818.0,1,16,65,7,,156,155.0,195,192.0,5422
,IN,M,561.0,0,4,73,12,,363,376.0,386,422.0,15208
,CA,F,653.0,2,5,35,7,,194,218.0,252,292.0,12177
,IL,M,396.0,0,1,78,8,,280,318.0,335,368.0,12044
,CA,F,3836.0,95,4,41,13,,491,616.0,579,706.0,32838
,FL,M,427.0,0,7,8,3,,162,194.0,168,215.0,10083
,OR,M,718.0,1,3,36,13,,193,243.0,274,311.0,11481
,NE,F,259.0,0,0,85,7,,265,311.0,316,349.0,11187
,FL,F,397.0,1,1,71,13,,138,168.0,216,245.0,7456
,KS,M,332.0,0,1,81,11,,218,278.0,269,330.0,11739
,OR,M,932.0,2,4,43,18,,442,506.0,519,558.0,22287
,FL,F,2250.0,55,28,1,7,,254,319.0,333,415.0,24752
,CA,F,5222.0,98,3,58,15,,799,906.0,843,966.0,40664
,OR,F,834.0,5,5,39,7,,222,377.0,306,448.0,15044
,AL,F,1332.0,4,6,53,3,,553,547.0,645,648.0,21032
,TX,F,814.0,0,5,64,8,,498,518.0,532,550.0,16756
,AL,,550.0,0,0,69,10,,752,0.0,601,0.0,14633
,TX,M,550.0,0,4,64,25,,238,251.0,255,255.0,11519
,FL,M,1227.0,8,24,4,7,,249,336.0,346,457.0,22670
,WA,male,1006.0,5,4,35,14,,427,411.0,464,458.0,16068
,FL,M,1569.0,24,4,15,18,,553,605.0,626,684.0,27532
,MI,F,701.0,0,1,93,15,,490,578.0,521,587.0,18230
,MD,F,1354.0,14,1,61,8,,515,506.0,530,540.0,22028
,NV,F,614.0,0,2,25,8,,196,272.0,227,256.0,9308
,IL,F,940.0,1,16,68,7,,285,339.0,333,406.0,13571
,NM,F,2056.0,51,4,49,17,,545,597.0,658,756.0,26183
,CA,M,800.0,0,13,45,12,,303,249.0,298,288.0,9847
,TX,M,554.0,0,4,61,4,,312,346.0,333,356.0,15583
,CA,F,2182.0,67,13,57,6,,555,561.0,559,569.0,17516
,MI,F,929.0,1,1,88,12,,437,446.0,465,481.0,13814
,FL,F,2379.0,66,8,18,19,,464,651.0,596,755.0,31616
,FL,M,908.0,5,11,31,6,,415,422.0,465,471.0,15683
,TX,F,786.0,0,5,67,11,,385,493.0,391,466.0,16433
,IL,F,450.0,0,0,61,4,,258,310.0,301,339.0,11241
,CA,M,2223.0,67,70,22,5,,413,331.0,492,415.0,10217
,TN,M,553.0,1,2,76,10,,219,249.0,275,319.0,11263
,MN,M,331.0,0,1,83,5,,248,291.0,276,326.0,10969
,CA,M,1089.0,3,10,51,22,,296,324.0,328,352.0,12998
,FL,F,737.0,0,4,29,8,,357,382.0,395,441.0,16190
,MO,M,486.0,0,1,68,11,,237,261.0,274,301.0,10474
,TX,F,376.0,1,2,83,3,,180,214.0,244,281.0,10145
,AZ,M,1074.0,11,2,34,9,,469,472.0,510,516.0,18042
,ID,M,717.0,4,0,53,8,,267,304.0,381,410.0,12937
,AR,M,543.0,1,2,33,14,,198,224.0,252,285.0,11363
,GA,M,1276.0,29,2,53,32,,523,516.0,571,572.0,16775
,NC,M,451.0,1,1,84,18,,183,226.0,236,274.0,11232
,WI,male,860.0,0,3,64,12,,409,469.0,442,479.0,16458
,FL,F,465.0,0,2,49,5,,271,295.0,298,338.0,11843
,TN,,1349.0,21,4,45,5,,481,593.0,521,628.0,22094
,FL,F,917.0,0,11,16,8,,250,286.0,318,374.0,14202
,CA,F,3130.0,79,18,47,20,,564,624.0,631,682.0,25384
,KS,F,850.0,4,8,48,10,,270,468.0,360,534.0,14689
,OR,F,550.0,1,3,58,16,,289,345.0,327,363.0,12798
,IL,F,1865.0,43,6,74,13,,549,609.0,644,669.0,20320
,UT,F,1033.0,14,1,72,9,,427,448.0,510,536.0,12145
,MN,F,403.0,0,2,80,7,,199,260.0,253,301.0,10368
,CA,M,2192.0,60,31,48,24,,400,410.0,515,573.0,15755
,CA,M,2656.0,85,18,46,8,,437,492.0,488,531.0,19931
,LA,F,564.0,1,0,86,15,,211,251.0,254,285.0,8384
,TX,F,1182.0,0,12,39,17,,269,374.0,361,482.0,16352
,MI,F,646.0,0,2,80,4,,377,399.0,408,439.0,18681
,KS,F,877.0,1,2,42,11,,382,503.0,460,554.0,22091
,MO,M,424.0,0,0,81,8,,215,255.0,242,277.0,9603
,AZ,Female,723.0,0,8,1,7,,270,335.0,321,386.0,20233
,CA,F,928.0,5,1,65,20,,409,484.0,456,541.0,19428
,AZ,M,1052.0,0,0,54,7,,505,505.0,525,525.0,27683
,OK,F,392.0,0,0,81,10,,216,238.0,322,355.0,14127
,CA,F,2347.0,68,12,41,7,,471,570.0,574,669.0,30302
,WI,F,668.0,0,7,73,3,,174,271.0,241,330.0,12685
,AZ,M,727.0,0,5,13,4,,350,381.0,399,426.0,20399
,CA,M,1053.0,1,4,40,28,,607,631.0,609,647.0,23739
,GA,F,2159.0,59,11,17,7,,871,905.0,938,968.0,39328
,TN,F,616.0,0,3,64,7,,295,311.0,316,341.0,12508
,CA,F,2421.0,89,14,50,12,,552,544.0,568,556.0,15948
,SC,F,386.0,0,0,92,15,,202,256.0,254,291.0,8534
,FL,M,1289.0,20,9,9,50,,394,476.0,521,610.0,27608
,IN,F,874.0,4,0,73,17,,510,516.0,543,555.0,18907
,MI,F,441.0,0,1,82,8,,228,288.0,279,331.0,11359
,MI,F,606.0,0,4,83,6,,509,530.0,461,503.0,15017
,TX,F,527.0,1,5,83,13,,276,315.0,289,329.0,10096
,IN,F,655.0,0,3,71,6,,329,369.0,344,376.0,11645
,GA,F,0.0,0,0,0,6,,0,0.0,0,0.0,0
,MI,F,1102.0,1,5,68,15,,404,540.0,470,591.0,21178
,CA,M,3818.0,97,13,43,8,,584,637.0,649,708.0,27062
,TX,M,481.0,0,0,84,8,,243,265.0,282,323.0,10964
,IN,M,421.0,0,1,80,2,,268,310.0,295,323.0,9593
,CA,F,550.0,0,66,18,16,,137,218.0,296,426.0,18812
,AZ,Female,656.0,0,7,36,6,,388,397.0,395,411.0,15381
,OK,F,586.0,3,1,70,8,,241,351.0,348,387.0,20826
,CA,M,1401.0,16,41,39,14,,232,252.0,274,305.0,10481
,SC,M,1974.0,48,5,28,10,,433,469.0,528,571.0,26435
,CA,F,5886.0,98,14,50,20,,1096,1500.0,1005,1116.0,82369
,TX,M,557.0,0,0,70,7,,319,370.0,368,411.0,16016
,CA,M,1416.0,18,2,62,11,,293,321.0,357,376.0,12588
,CO,M,688.0,1,3,52,12,,232,305.0,267,312.0,11778
,CA,F,1610.0,5,15,44,8,,317,310.0,375,396.0,17698
,CA,F,5500.0,97,5,64,15,,480,535.0,597,775.0,40224
,CA,F,2352.0,71,18,44,15,,363,478.0,434,530.0,18059
,FL,M,1938.0,50,56,10,55,,400,482.0,500,606.0,34430
,IL,F,1705.0,35,17,74,12,,512,565.0,610,659.0,20460
,CA,M,861.0,0,44,49,10,,243,240.0,280,289.0,6630
,FL,F,875.0,25,10,0,8,,119,188.0,142,191.0,9084
,UT,M,738.0,0,2,79,7,,380,400.0,402,447.0,16793
,OK,F,251.0,0,0,75,9,,183,212.0,238,265.0,8947
,NC,M,469.0,1,0,84,10,,192,222.0,245,280.0,9448
,GA,F,681.0,2,0,71,7,,318,337.0,355,377.0,12180
,MN,M,486.0,0,1,66,8,,262,299.0,310,348.0,10756
,MI,F,943.0,5,1,80,10,,464,465.0,435,464.0,15214
,CA,M,2799.0,85,7,28,14,,518,576.0,554,599.0,29620
,TN,M,531.0,1,1,76,11,,226,248.0,283,322.0,10808
,FL,F,645.0,1,2,26,8,,199,215.0,241,262.0,10201
,MI,M,1595.0,35,4,82,23,,562,663.0,700,758.0,23981
,TX,F,567.0,4,1,85,14,,334,399.0,446,531.0,17087
,OK,M,930.0,1,5,42,12,,519,551.0,560,594.0,20445
,OR,F,851.0,0,6,44,8,,338,321.0,400,392.0,15286
,WI,F,689.0,0,5,81,4,,235,341.0,257,338.0,11586
,CA,M,2413.0,88,25,40,10,,564,566.0,553,560.0,16288
,TX,M,749.0,0,5,65,5,,228,295.0,289,377.0,14895
,KY,,896.0,1,1,79,10,,455,464.0,493,507.0,18693
,TX,F,505.0,0,18,68,6,,304,366.0,351,425.0,13296
,CA,F,4104.0,98,21,36,10,,811,848.0,827,876.0,29544
,HI,F,2027.0,50,15,47,10,,360,382.0,421,447.0,14005
,FL,F,2171.0,60,9,19,15,,545,613.0,612,665.0,22696
